code,channel,decoder,parameter,mean_BER,std_BER,ci_low,ci_high,seeds,words,decode_time
bch_derived_64_32,sinusoidal,chase,6.0,0.05800000,0.00836660,0.04763795,0.06836205,5,100,1.1776
goppa_derived_64_32,rayleigh_awgn,syndrome,0.0,1.00000000,0.00000000,1.00000000,1.00000000,5,100,0.1573
goppa_derived_64_32,rayleigh_awgn,syndrome,1.0,1.00000000,0.00000000,1.00000000,1.00000000,5,100,0.1654
goppa_derived_64_32,rayleigh_awgn,syndrome,2.0,0.99800000,0.00447214,0.99246125,1.00353875,5,100,0.1604
goppa_derived_64_32,rayleigh_awgn,syndrome,3.0,0.99200000,0.00836660,0.98163795,1.00236205,5,100,0.1624
goppa_derived_64_32,rayleigh_awgn,syndrome,4.0,0.97000000,0.01224745,0.95483152,0.98516848,5,100,0.1568
goppa_derived_64_32,rayleigh_awgn,syndrome,5.0,0.93800000,0.02167948,0.91114993,0.96485007,5,100,0.1639
goppa_derived_64_32,rayleigh_awgn,syndrome,6.0,0.86200000,0.02774887,0.82763298,0.89636702,5,100,0.1609
goppa_derived_64_32,rayleigh_awgn,chase,0.0,0.97437500,0.01305599,0.95820513,0.99054487,5,100,3.5524
goppa_derived_64_32,rayleigh_awgn,chase,1.0,0.94531250,0.02731204,0.91148651,0.97913849,5,100,3.5779
goppa_derived_64_32,rayleigh_awgn,chase,2.0,0.90512500,0.02310662,0.87650742,0.93374258,5,100,3.5863
goppa_derived_64_32,rayleigh_awgn,chase,3.0,0.81987500,0.02793390,0.78527883,0.85447117,5,100,3.5885
goppa_derived_64_32,rayleigh_awgn,chase,4.0,0.67487500,0.02028195,0.64975578,0.69999422,5,100,3.5142
goppa_derived_64_32,rayleigh_awgn,chase,5.0,0.47531250,0.04450685,0.42019071,0.53043429,5,100,3.6662
goppa_derived_64_32,rayleigh_awgn,chase,6.0,0.30562500,0.02102245,0.27958867,0.33166133,5,100,3.6318
goppa_derived_64_32,rayleigh,syndrome,0.0,0.90000000,0.02645751,0.86723234,0.93276766,5,100,0.1488
goppa_derived_64_32,rayleigh,syndrome,1.0,0.85600000,0.03974921,0.80677055,0.90522945,5,100,0.1399
goppa_derived_64_32,rayleigh,syndrome,2.0,0.79000000,0.04358899,0.73601498,0.84398502,5,100,0.1481
goppa_derived_64_32,rayleigh,syndrome,3.0,0.71600000,0.03435113,0.67345608,0.75854392,5,100,0.1448
goppa_derived_64_32,rayleigh,syndrome,4.0,0.62400000,0.04393177,0.56959045,0.67840955,5,100,0.1422
goppa_derived_64_32,rayleigh,syndrome,5.0,0.53800000,0.04494441,0.48233629,0.59366371,5,100,0.1471
goppa_derived_64_32,rayleigh,syndrome,6.0,0.45600000,0.05128353,0.39248529,0.51951471,5,100,0.1464
goppa_derived_64_32,rayleigh,chase,0.0,0.77787500,0.05554524,0.70908215,0.84666785,5,100,3.3540
goppa_derived_64_32,rayleigh,chase,1.0,0.67618750,0.03476020,0.63313695,0.71923805,5,100,3.3236
goppa_derived_64_32,rayleigh,chase,2.0,0.60037500,0.04648347,0.54280516,0.65794484,5,100,3.3535
goppa_derived_64_32,rayleigh,chase,3.0,0.50593750,0.05873961,0.43318842,0.57868658,5,100,3.4008
goppa_derived_64_32,rayleigh,chase,4.0,0.43793750,0.04447590,0.38285404,0.49302096,5,100,3.4750
goppa_derived_64_32,rayleigh,chase,5.0,0.35893750,0.05916146,0.28566596,0.43220904,5,100,3.5785
goppa_derived_64_32,rayleigh,chase,6.0,0.28962500,0.04364575,0.23556969,0.34368031,5,100,3.5851
goppa_derived_64_32,sinusoidal,syndrome,0.0,1.00000000,0.00000000,1.00000000,1.00000000,5,100,0.1633
goppa_derived_64_32,sinusoidal,syndrome,1.0,0.99800000,0.00447214,0.99246125,1.00353875,5,100,0.1631
goppa_derived_64_32,sinusoidal,syndrome,2.0,0.98200000,0.00447214,0.97646125,0.98753875,5,100,0.1649
goppa_derived_64_32,sinusoidal,syndrome,3.0,0.94000000,0.01870829,0.91682976,0.96317024,5,100,0.1631
goppa_derived_64_32,sinusoidal,syndrome,4.0,0.81800000,0.02949576,0.78146946,0.85453054,5,100,0.1598
goppa_derived_64_32,sinusoidal,syndrome,5.0,0.62400000,0.04335897,0.57029986,0.67770014,5,100,0.1596
goppa_derived_64_32,sinusoidal,syndrome,6.0,0.42200000,0.03033150,0.38443440,0.45956560,5,100,0.1574
goppa_derived_64_32,sinusoidal,chase,0.0,0.91837500,0.02514159,0.88723711,0.94951289,5,100,3.5807
goppa_derived_64_32,sinusoidal,chase,1.0,0.82437500,0.02521102,0.79315111,0.85559889,5,100,3.6458
goppa_derived_64_32,sinusoidal,chase,2.0,0.63831250,0.03463932,0.59541165,0.68121335,5,100,3.6797
goppa_derived_64_32,sinusoidal,chase,3.0,0.45212500,0.03583232,0.40774663,0.49650337,5,100,3.6001
goppa_derived_64_32,sinusoidal,chase,4.0,0.23300000,0.04637525,0.17556419,0.29043581,5,100,3.6867
goppa_derived_64_32,sinusoidal,chase,5.0,0.09918750,0.02889197,0.06340475,0.13497025,5,100,3.7667
goppa_derived_64_32,sinusoidal,chase,6.0,0.03100000,0.02322445,0.00223649,0.05976351,5,100,3.8739
reed_solomon_binary_64_32,rayleigh_awgn,syndrome,0.0,1.00000000,0.00000000,1.00000000,1.00000000,5,100,0.3754
reed_solomon_binary_64_32,rayleigh_awgn,syndrome,1.0,1.00000000,0.00000000,1.00000000,1.00000000,5,100,0.3786
reed_solomon_binary_64_32,rayleigh_awgn,syndrome,2.0,1.00000000,0.00000000,1.00000000,1.00000000,5,100,0.3800
reed_solomon_binary_64_32,rayleigh_awgn,syndrome,3.0,1.00000000,0.00000000,1.00000000,1.00000000,5,100,0.3805
reed_solomon_binary_64_32,rayleigh_awgn,syndrome,4.0,0.99800000,0.00447214,0.99246125,1.00353875,5,100,0.3988
reed_solomon_binary_64_32,rayleigh_awgn,syndrome,5.0,0.99000000,0.01224745,0.97483152,1.00516848,5,100,0.3768
reed_solomon_binary_64_32,rayleigh_awgn,syndrome,6.0,0.96600000,0.01816590,0.94350151,0.98849849,5,100,0.3829
reed_solomon_binary_64_32,rayleigh_awgn,chase,0.0,1.00000000,0.00000000,1.00000000,1.00000000,5,100,3.7637
reed_solomon_binary_64_32,rayleigh_awgn,chase,1.0,0.99800000,0.00447214,0.99246125,1.00353875,5,100,3.8603
reed_solomon_binary_64_32,rayleigh_awgn,chase,2.0,0.99400000,0.00547723,0.98721645,1.00078355,5,100,3.9188
reed_solomon_binary_64_32,rayleigh_awgn,chase,3.0,0.96200000,0.01303840,0.94585192,0.97814808,5,100,4.0775
reed_solomon_binary_64_32,rayleigh_awgn,chase,4.0,0.88800000,0.04086563,0.83738786,0.93861214,5,100,3.8502
reed_solomon_binary_64_32,rayleigh_awgn,chase,5.0,0.77800000,0.04086563,0.72738786,0.82861214,5,100,3.7953
reed_solomon_binary_64_32,rayleigh_awgn,chase,6.0,0.57400000,0.01816590,0.55150151,0.59649849,5,100,4.0503
reed_solomon_binary_64_32,rayleigh,syndrome,0.0,0.94600000,0.02792848,0.91141054,0.98058946,5,100,0.3434
reed_solomon_binary_64_32,rayleigh,syndrome,1.0,0.90400000,0.03781534,0.85716565,0.95083435,5,100,0.3433
reed_solomon_binary_64_32,rayleigh,syndrome,2.0,0.85600000,0.03361547,0.81436719,0.89763281,5,100,0.3445
reed_solomon_binary_64_32,rayleigh,syndrome,3.0,0.77400000,0.04277850,0.72101877,0.82698123,5,100,0.3452
reed_solomon_binary_64_32,rayleigh,syndrome,4.0,0.69400000,0.05319774,0.62811452,0.75988548,5,100,0.3432
reed_solomon_binary_64_32,rayleigh,syndrome,5.0,0.62400000,0.05176872,0.55988438,0.68811562,5,100,0.3437
reed_solomon_binary_64_32,rayleigh,syndrome,6.0,0.53200000,0.05403702,0.46507507,0.59892493,5,100,0.3308
reed_solomon_binary_64_32,rayleigh,chase,0.0,0.84200000,0.03834058,0.79451514,0.88948486,5,100,3.5508
reed_solomon_binary_64_32,rayleigh,chase,1.0,0.75800000,0.04494441,0.70233629,0.81366371,5,100,3.5879
reed_solomon_binary_64_32,rayleigh,chase,2.0,0.67200000,0.05805170,0.60010289,0.74389711,5,100,3.5382
reed_solomon_binary_64_32,rayleigh,chase,3.0,0.59200000,0.04764452,0.53299220,0.65100780,5,100,3.5480
reed_solomon_binary_64_32,rayleigh,chase,4.0,0.52000000,0.04743416,0.46125272,0.57874728,5,100,3.5946
reed_solomon_binary_64_32,rayleigh,chase,5.0,0.42000000,0.05338539,0.35388212,0.48611788,5,100,3.5853
reed_solomon_binary_64_32,rayleigh,chase,6.0,0.32800000,0.06760178,0.24427511,0.41172489,5,100,3.6256
reed_solomon_binary_64_32,sinusoidal,syndrome,0.0,0.99800000,0.00447214,0.99246125,1.00353875,5,100,0.4053
reed_solomon_binary_64_32,sinusoidal,syndrome,1.0,0.99600000,0.00547723,0.98921645,1.00278355,5,100,0.3898
reed_solomon_binary_64_32,sinusoidal,syndrome,2.0,0.98400000,0.00547723,0.97721645,0.99078355,5,100,0.3929
reed_solomon_binary_64_32,sinusoidal,syndrome,3.0,0.98000000,0.01224745,0.96483152,0.99516848,5,100,0.3875
reed_solomon_binary_64_32,sinusoidal,syndrome,4.0,0.93200000,0.03420526,0.88963674,0.97436326,5,100,0.3971
reed_solomon_binary_64_32,sinusoidal,syndrome,5.0,0.82600000,0.03577709,0.78169003,0.87030997,5,100,0.3914
reed_solomon_binary_64_32,sinusoidal,syndrome,6.0,0.63400000,0.03646917,0.58883289,0.67916711,5,100,0.3773
reed_solomon_binary_64_32,sinusoidal,chase,0.0,0.98000000,0.00000000,0.98000000,0.98000000,5,100,3.8657
reed_solomon_binary_64_32,sinusoidal,chase,1.0,0.95400000,0.01516575,0.93521720,0.97278280,5,100,3.8319
reed_solomon_binary_64_32,sinusoidal,chase,2.0,0.88200000,0.03563706,0.83786346,0.92613654,5,100,3.8622
reed_solomon_binary_64_32,sinusoidal,chase,3.0,0.69400000,0.02073644,0.66831789,0.71968211,5,100,3.8653
reed_solomon_binary_64_32,sinusoidal,chase,4.0,0.45400000,0.00894427,0.44292251,0.46507749,5,100,3.8942
reed_solomon_binary_64_32,sinusoidal,chase,5.0,0.26200000,0.03346640,0.22055182,0.30344818,5,100,3.8753
reed_solomon_binary_64_32,sinusoidal,chase,6.0,0.11200000,0.01643168,0.09164935,0.13235065,5,100,3.9870
ldpc_64_32,rayleigh_awgn,syndrome,0.0,0.99800000,0.00447214,0.99246125,1.00353875,5,100,0.4790
ldpc_64_32,rayleigh_awgn,syndrome,1.0,0.99800000,0.00447214,0.99246125,1.00353875,5,100,0.4846
ldpc_64_32,rayleigh_awgn,syndrome,2.0,0.99600000,0.00894427,0.98492251,1.00707749,5,100,0.4842
ldpc_64_32,rayleigh_awgn,syndrome,3.0,0.99400000,0.00894427,0.98292251,1.00507749,5,100,0.4917
ldpc_64_32,rayleigh_awgn,syndrome,4.0,0.97400000,0.02190890,0.94686580,1.00113420,5,100,0.4564
ldpc_64_32,rayleigh_awgn,syndrome,5.0,0.93400000,0.01673320,0.91327591,0.95472409,5,100,0.4877
ldpc_64_32,rayleigh_awgn,syndrome,6.0,0.86600000,0.02073644,0.84031789,0.89168211,5,100,0.4476
ldpc_64_32,rayleigh_awgn,chase,0.0,0.99062500,0.00929129,0.97911772,1.00213228,5,100,4.0375
ldpc_64_32,rayleigh_awgn,chase,1.0,0.97762500,0.01009138,0.96512681,0.99012319,5,100,3.9803
ldpc_64_32,rayleigh_awgn,chase,2.0,0.95637500,0.01531186,0.93741124,0.97533876,5,100,3.8813
ldpc_64_32,rayleigh_awgn,chase,3.0,0.87668750,0.02243654,0.84889981,0.90447519,5,100,3.9147
ldpc_64_32,rayleigh_awgn,chase,4.0,0.74431250,0.02975190,0.70746473,0.78116027,5,100,3.9286
ldpc_64_32,rayleigh_awgn,chase,5.0,0.54887500,0.06640960,0.46662663,0.63112337,5,100,3.9264
ldpc_64_32,rayleigh_awgn,chase,6.0,0.32837500,0.05937763,0.25483573,0.40191427,5,100,3.9764
ldpc_64_32,rayleigh,syndrome,0.0,0.90200000,0.02489980,0.87116157,0.93283843,5,100,0.4302
ldpc_64_32,rayleigh,syndrome,1.0,0.85800000,0.03563706,0.81386346,0.90213654,5,100,0.4516
ldpc_64_32,rayleigh,syndrome,2.0,0.78200000,0.03768289,0.73532969,0.82867031,5,100,0.4303
ldpc_64_32,rayleigh,syndrome,3.0,0.70600000,0.05176872,0.64188438,0.77011562,5,100,0.4390
ldpc_64_32,rayleigh,syndrome,4.0,0.63200000,0.05263079,0.56681670,0.69718330,5,100,0.4215
ldpc_64_32,rayleigh,syndrome,5.0,0.53200000,0.04324350,0.47844287,0.58555713,5,100,0.4107
ldpc_64_32,rayleigh,syndrome,6.0,0.45400000,0.05319774,0.38811452,0.51988548,5,100,0.4357
ldpc_64_32,rayleigh,chase,0.0,0.78081250,0.03937351,0.73204835,0.82957665,5,100,3.7820
ldpc_64_32,rayleigh,chase,1.0,0.70062500,0.05131475,0.63707162,0.76417838,5,100,3.6401
ldpc_64_32,rayleigh,chase,2.0,0.63425000,0.04818260,0.57457579,0.69392421,5,100,3.7040
ldpc_64_32,rayleigh,chase,3.0,0.52143750,0.05194818,0.45709961,0.58577539,5,100,3.7393
ldpc_64_32,rayleigh,chase,4.0,0.43700000,0.05848077,0.36457149,0.50942851,5,100,3.7344
ldpc_64_32,rayleigh,chase,5.0,0.37300000,0.05561034,0.30412652,0.44187348,5,100,3.7547
ldpc_64_32,rayleigh,chase,6.0,0.30500000,0.05372683,0.23845925,0.37154075,5,100,3.7902
ldpc_64_32,sinusoidal,syndrome,0.0,1.00000000,0.00000000,1.00000000,1.00000000,5,100,0.4904
ldpc_64_32,sinusoidal,syndrome,1.0,1.00000000,0.00000000,1.00000000,1.00000000,5,100,0.4779
ldpc_64_32,sinusoidal,syndrome,2.0,0.98600000,0.00547723,0.97921645,0.99278355,5,100,0.4807
ldpc_64_32,sinusoidal,syndrome,3.0,0.94600000,0.00894427,0.93492251,0.95707749,5,100,0.4901
ldpc_64_32,sinusoidal,syndrome,4.0,0.82800000,0.04494441,0.77233629,0.88366371,5,100,0.4778
ldpc_64_32,sinusoidal,syndrome,5.0,0.64400000,0.03130495,0.60522878,0.68277122,5,100,0.4031
ldpc_64_32,sinusoidal,syndrome,6.0,0.44600000,0.07092249,0.35816240,0.53383760,5,100,0.4826
ldpc_64_32,sinusoidal,chase,0.0,0.96200000,0.00836660,0.95163795,0.97236205,5,100,3.9618
ldpc_64_32,sinusoidal,chase,1.0,0.87850000,0.01616323,0.85848182,0.89851818,5,100,3.9346
ldpc_64_32,sinusoidal,chase,2.0,0.72625000,0.04748201,0.66744347,0.78505653,5,100,3.9480
ldpc_64_32,sinusoidal,chase,3.0,0.50400000,0.02880972,0.46831912,0.53968088,5,100,4.0283
ldpc_64_32,sinusoidal,chase,4.0,0.27650000,0.02781636,0.24204940,0.31095060,5,100,4.1253
ldpc_64_32,sinusoidal,chase,5.0,0.11200000,0.01095445,0.09843290,0.12556710,5,100,4.1033
ldpc_64_32,sinusoidal,chase,6.0,0.03600000,0.01949359,0.01185716,0.06014284,5,100,4.1899
